URL,Size,Number of outlinks,Content Type
https://www.wsj.com/articles/a-new-cost-benefit-regulation-test-1538436507,939842,134,text/html
https://www.wsj.com/articles/42nd-street-review-maximum-fun-minimum-space-1531429333,940147,134,text/html
https://www.wsj.com/articles/apple-scores-a-win-in-qualcomm-trade-spat-1538175458,940944,133,text/html
https://www.wsj.com/articles/lighthizers-nafta-bluff-1537916765,938723,134,text/html
https://www.wsj.com/policy/cookie-policy,511902,131,text/html
https://www.wsj.com/articles/late-to-the-driverless-revolution-1534520404,942445,131,text/html
https://www.wsj.com/articles/u-s-makes-shortlist-for-saudi-nuclear-plant-deal-1538006144,942435,133,text/html
https://www.wsj.com/articles/clueless-in-seattle-1537740461,937588,131,text/html
https://www.wsj.com/articles/linkedin-co-founder-reid-hoffman-talks-about-his-best-and-worst-bets-1536545341,962587,161,text/html
https://www.wsj.com/articles/the-petrified-forest-and-be-more-chill-reviews-heists-and-high-school-1533853544,941547,133,text/html
https://www.wsj.com/articles/small-stocks-hang-on-to-big-gains-for-now-1535564131,941933,134,text/html
https://www.wsj.com/articles/iran-struggles-with-unrest-in-pivotal-oil-hub-1538136001,943698,135,text/html
https://www.wsj.com/news/types/rumble-seat,543551,130,text/html
https://www.wsj.com/articles/facebooks-messing-with-instagram-prompted-co-founders-departure-1537905005,943577,134,text/html
https://www.wsj.com/articles/a-new-twist-on-shakespeare-playing-it-straight-1530823308,940712,134,text/html
https://www.wsj.com/articles/new-york-city-curbs-pilot-program-that-cracks-down-on-parking-during-rush-hours-1534205225,941215,133,text/html
https://www.wsj.com/articles/the-rise-of-the-cio-in-the-c-suite-1520993400,960022,162,text/html
https://www.wsj.com/articles/for-imran-khan-winning-was-the-easy-part-1532642323,938982,135,text/html
https://www.wsj.com/articles/iran-seethes-at-saudi-arabia-west-after-deadly-terror-attack-1537722880,941869,132,text/html
https://www.wsj.com/video/in-acapulco-hell-is-overlapping-with-paradise/8307C599-5E8C-45C2-BECA-196F5B5BB195.html,77263,99,text/html
https://www.wsj.com/articles/days-to-come-review-lillian-hellmans-missing-link-1536263961,941104,134,text/html
https://www.wsj.com/articles/the-new-business-banker-a-private-equity-firm-1534075200,942021,133,text/html
https://www.wsj.com/articles/u-s-auto-makers-get-big-win-from-new-trade-pact-1538398569,943336,134,text/html
https://www.wsj.com/articles/gunmen-kill-at-least-20-in-separatist-attack-on-iranian-military-parade-1537623891,941692,133,text/html
https://www.wsj.com/video/,73275,99,text/html
https://www.wsj.com/articles/walmarts-big-bet-could-pay-off-for-india-1526598845,938617,135,text/html
https://www.wsj.com/articles/treasury-report-calls-for-more-regulatory-leeway-for-fintech-startups-1533045737,942225,134,text/html
https://www.wsj.com/articles/twelfth-night-and-oliver-reviews-applause-outdoors-and-for-orphans-1533240995,941828,134,text/html
https://www.wsj.com/articles/pakistans-pashtuns-take-on-the-armyand-terrorists-1529018078,939115,135,text/html
https://www.wsj.com/articles/israeli-leader-alleges-iran-is-secretly-housing-materials-for-nuclear-arms-1538087731,943767,134,text/html
https://www.wsj.com/articles/whatsapp-gets-a-bum-rap-for-an-indian-murder-epidemic-1533855144,939712,135,text/html
https://www.wsj.com/news/types/autos,543778,130,text/html
https://www.wsj.com/articles/the-boys-in-the-band-review-nine-angry-men-1528143338,941625,134,text/html
https://www.wsj.com/articles/we-are-at-the-limit-trumps-tariffs-turn-small-businesses-upside-down-1533660467,943737,133,text/html
https://www.wsj.com/articles/a-lesson-from-aloes-review-where-trust-is-scarce-1527792620,940687,134,text/html
https://www.wsj.com/news/author/7471,509804,145,text/html
https://www.wsj.com/articles/for-india-english-is-a-cure-not-a-sickness-1537481134,937867,135,text/html
https://www.wsj.com/articles/russia-to-supply-syria-with-air-defense-system-1537791494,942434,133,text/html
https://www.wsj.com/articles/modi-signals-weakness-by-making-nice-with-chinas-xi-1525388274,939003,135,text/html
https://www.wsj.com/news/author/8567,322406,120,text/html
https://www.wsj.com/articles/our-lady-of-121st-street-review-disappearing-sister-act-1527178249,941356,134,text/html
https://www.wsj.com/articles/new-fdic-leader-joins-push-to-re-evaluate-banking-rulebook-1533560401,943874,134,text/html
https://www.wsj.com/amp/articles/u-s-auto-makers-get-big-win-from-new-trade-pact-1538398569,64767,57,text/html
https://www.wsj.com/articles/modi-abandons-reform-for-populist-nostrums-1535063402,940213,135,text/html
https://www.wsj.com/articles/iranian-groups-press-for-rightsand-tehran-hits-back-1538386222,940336,131,text/html
https://www.wsj.com/articles/the-truth-about-hurricane-maria-1537129890,941010,134,text/html
https://www.wsj.com/articles/trump-to-sign-executive-order-on-retirement-savings-1535673624,940865,132,text/html
https://www.wsj.com/articles/the-royal-family-of-broadway-review-the-farcical-ties-that-bind-1528994978,942314,134,text/html
https://www.wsj.com/articles/a-phony-peace-in-colombia-1537724764,939844,134,text/html
https://www.wsj.com/articles/on-iran-white-house-criticism-grows-but-u-s-military-posture-recedes-1538386200,945085,135,text/html
https://www.wsj.com/articles/fear-of-islam-leads-india-to-snub-refugees-1527807807,938627,135,text/html
https://www.wsj.com/articles/carmen-jones-review-the-return-of-a-troubled-love-story-1530222846,941795,134,text/html
https://www.wsj.com/articles/ceos-economic-outlook-eases-on-trade-policy-uncertainty-1537814637,944334,133,text/html
https://www.wsj.com/video/smithfield-foods-ceo-trade-battle-with-china-needed/CDDCE177-AE52-4A12-8B39-B386B18370DB.html,77524,99,text/html
https://www.wsj.com/articles/russia-turkey-to-create-buffer-zone-in-syrian-opposition-stronghold-1537208165,945663,135,text/html
https://www.wsj.com/articles/rule-of-law-wins-again-in-brazil-1531680648,940598,134,text/html
https://www.wsj.com/articles/pakistani-prior-restraint-in-holland-1536276411,939072,135,text/html
https://www.wsj.com/articles/treasury-cracks-down-on-the-crack-and-pack-1533742559,946065,136,text/html
https://www.wsj.com/articles/the-lion-in-winter-and-arsenic-and-old-lace-reviews-resort-town-theater-thats-worth-the-trip-1535666665,943511,134,text/html
https://www.wsj.com/articles/congress-fix-this-tax-reform-glitch-1534460668,940385,131,text/html
https://www.wsj.com/articles/will-imran-khan-turn-pakistan-into-an-islamic-welfare-state-1531436602,939937,135,text/html
https://www.wsj.com/articles/the-other-russian-meddling-1532290196,939859,134,text/html
https://www.wsj.com/articles/tensions-mount-at-israel-gaza-border-as-talks-stall-1537548967,941122,133,text/html
https://www.wsj.com/articles/guatemalas-president-defends-democracy-against-the-u-n-1536098714,940409,133,text/html
http://www.wsj.com/news/author/6210,456933,144,text/html
https://www.wsj.com/articles/amazon-orders-20-000-mercedes-benz-vans-for-new-delivery-service-1536157804,944509,134,text/html
https://www.wsj.com/articles/on-a-clear-day-you-can-see-forever-review-confusion-clarified-1531429298,941570,134,text/html
https://www.wsj.com/articles/i-think-im-going-to-kathmandu-say-the-chinese-1530226062,939363,135,text/html
http://www.wsj.com/news/author/8590,461596,143,text/html
https://www.wsj.com/articles/israel-strikes-iranian-arms-shipment-at-damascus-airport-1537092486,941137,133,text/html
https://www.wsj.com/articles/corruption-in-mexicos-anticorruption-party-1532889596,940065,134,text/html
https://www.wsj.com/articles/pushkin-a-life-played-out-review-the-poet-and-the-pistol-1533853576,940509,134,text/html
https://www.wsj.com/video/browse/personal-finance,50144,109,text/html
https://www.wsj.com/articles/fintech-crowd-dives-into-subprime-credit-card-lending-1534189198,942993,135,text/html
https://www.wsj.com/video/browse/life-culture/food-and-drink,48298,109,text/html
https://www.wsj.com/articles/canada-backtracks-on-a-carbon-tax-1534110070,941443,134,text/html
https://www.wsj.com/articles/islamic-states-deadly-return-in-libya-imperils-oil-output-1537272001,943891,134,text/html
https://www.wsj.com/articles/avast-ye-criminals-nypd-harbor-unit-has-increased-role-as-waterways-boom-1538410920,941789,133,text/html
https://www.wsj.com/articles/new-group-supports-candidates-who-back-economic-interests-of-black-americans-1534194471,942515,131,text/html
https://www.wsj.com/articles/jerome-robbins-broadway-review-the-great-white-way-takes-st-louis-1528919047,939670,131,text/html
https://www.wsj.com/articles/prosecutors-want-death-penalty-in-nyc-bike-path-terrorism-case-1538251919,942074,133,text/html
https://www.wsj.com/articles/turkeys-economic-woes-raise-tensions-in-egypt-1537531200,942939,133,text/html
https://www.wsj.com/articles/argentina-needs-to-dollarize-1536524297,939828,134,text/html
https://www.wsj.com/articles/teacher-at-quaker-school-gets-his-job-back-1538431219,939417,133,text/html
https://www.wsj.com/articles/fiddler-on-the-roof-review-a-richer-deeper-interpretation-1531865223,939353,131,text/html
https://www.wsj.com/articles/an-unlikely-victim-of-saudi-arabias-dispute-with-qatar-tv-rights-1536266561,942383,133,text/html
https://www.wsj.com/articles/new-york-city-will-consider-new-option-for-bqe-in-brooklyn-heights-1538158476,941267,133,text/html
https://www.wsj.com/articles/with-no-nobel-prize-in-literature-this-year-another-award-steps-in-1538400481,942709,133,text/html
https://www.wsj.com/articles/iraq-lawmakers-set-to-elect-new-president-1538398560,940642,131,text/html
https://www.wsj.com/articles/new-york-housing-authority-needs-500-million-to-repair-community-centers-1538091604,942267,131,text/html
https://www.wsj.com/articles/regional-banks-still-need-a-lending-boost-1535292000,941643,133,text/html
https://www.wsj.com/articles/straight-white-men-and-head-over-heels-reviews-all-identity-all-the-time-1532651400,941134,134,text/html
https://www.wsj.com/articles/saudi-royals-turn-to-flag-waving-and-fireworks-to-marshal-support-1537812924,941644,133,text/html
https://www.wsj.com/articles/the-fifth-risk-review-managing-the-unmanageable-1538433119,938869,130,text/html
https://www.wsj.com/articles/new-york-city-council-members-request-delay-in-moving-juveniles-from-rikers-island-1538079454,942837,133,text/html
https://www.wsj.com/articles/a-brief-history-of-women-review-dark-comedy-of-manors-1525809041,941747,134,text/html
https://www.wsj.com/articles/germanys-commercial-shipping-fleet-shrinks-by-a-third-1537707606,1019013,147,text/html
https://www.wsj.com/articles/heartbreak-house-review-reviving-shaws-useless-futile-creatures-1536696745,941686,133,text/html
https://www.wsj.com/articles/brooklyn-public-library-to-open-new-branch-in-dumbo-1538091559,940260,131,text/html
https://www.wsj.com/articles/oil-producers-signal-confidence-in-managing-supply-disruptions-1537698598,946185,138,text/html
https://www.wsj.com/news/types/education,544748,130,text/html
https://www.wsj.com/articles/in-the-eye-of-the-kavanaugh-storm-1537567024,939338,131,text/html
https://www.wsj.com/articles/teen-hit-be-more-chill-hopes-to-age-well-on-broadway-1538435211,941546,133,text/html
https://www.wsj.com/articles/the-nap-review-an-ill-advised-shot-1538094601,939923,134,text/html
https://www.wsj.com/articles/ups-says-it-will-put-profits-first-1536850983,939800,133,text/html
https://www.wsj.com/articles/conflict-review-a-political-play-without-preaching-1529627400,940734,134,text/html
https://www.wsj.com/articles/new-york-city-comptroller-admits-error-on-housing-report-1538004641,938832,131,text/html
https://www.wsj.com/amp/articles/m-b-a-applications-keep-falling-in-u-s-this-year-hitting-even-elite-schools-1538366461,54224,31,text/html
https://www.wsj.com/articles/polarization-is-an-old-american-story-1517613751,939125,131,text/html
https://www.wsj.com/news/author/7778,452918,142,text/html
https://www.wsj.com/articles/after-trying-no-tipping-policies-some-new-york-restaurants-reverse-course-1538233200,940246,131,text/html
https://www.wsj.com/articles/the-case-for-revamping-401-k-s-1537754400?cx_refModule=nwsrl&mod=nwsrl_journal_reports_health_care,963360,163,text/html
https://www.wsj.com/articles/u-s-cities-will-be-able-to-compete-for-funding-from-jpmorgan-1536724860,942797,134,text/html
https://www.wsj.com/articles/why-you-need-a-vpnand-how-to-choose-the-right-one-1537294244,962819,164,text/html
https://www.wsj.com/articles/bus-driver-convicted-in-citi-bike-riders-traffic-death-1538432574,940048,131,text/html
https://www.wsj.com/news/types/journal-reports-energy,521805,111,text/html
https://www.wsj.com/articles/buffetts-berkshire-hathaway-eyes-india-mobile-payments-firm-1535372330,944303,137,text/html
https://www.wsj.com/articles/inflation-rears-its-head-in-china-1538126400,939954,133,text/html
https://www.wsj.com/news/types/journal-reports-retirement,540265,130,text/html
https://www.wsj.com/articles/nycha-residents-decry-living-conditions-1538003414,939509,131,text/html
https://www.wsj.com/articles/intuit-ceo-brad-smith-to-step-down-1535058824,940016,133,text/html
https://www.wsj.com/articles/if-america-is-divided-so-is-europe-1530914306,938790,131,text/html
https://www.wsj.com/articles/ios-12-review-free-update-revives-old-phones-makes-siri-useful-1537207214,944471,134,text/html
https://www.wsj.com/amp/articles/wells-fargo-retail-banking-executive-lisa-stevens-to-depart-1538413727,48039,32,text/html
https://www.wsj.com/articles/bronx-museum-expands-into-manhattan-1538088508,939570,133,text/html
https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581?cx_refModule=nwsrl&mod=nwsrl_journal_reports_health_care,964022,164,text/html
https://www.wsj.com/news/author/7265,473215,143,text/html
https://www.wsj.com/articles/apple-watch-series-4-first-look-a-medical-wearable-in-pretty-disguise-1536865861,944224,134,text/html
https://www.wsj.com/articles/conagra-can-recover-from-frozen-slip-1538150598,941582,133,text/html
https://www.wsj.com/articles/theresa-mays-former-top-diplomat-is-now-her-antagonist-on-brexit-1538127000,944754,133,text/html
https://www.wsj.com/articles/fao-schwarz-is-set-to-return-and-it-needs-people-to-dance-on-the-big-piano-1535410371,942118,132,text/html
https://www.wsj.com/articles/your-browser-is-the-most-important-app-you-havemake-sure-you-use-the-right-one-1537707600,942637,134,text/html
